zipcode,superzip,rank,city,state,adultpop,households,college,income,centile
72832,0,10.006134389496271,Coal Hill,AR,672,253,4.91071%,3.803513537018628,49
72833,0,9.940108735991773,Danville,AR,2870,1122,10.17422%,3.7280684359945555,49
72834,0,9.713234625415893,Dardanelle,AR,5963,2666,14.42227%,3.8399771210937947,49
72835,0,9.938565079148825,Delaware,AR,589,249,7.97963%,3.8175808887479845,49
72837,0,9.758981876426398,Dover,AR,4810,2175,12.88981%,3.853155626256093,49
72838,0,null,Gravelly,AR,127,46,5.51181%,3.7871738131864574,49
72839,0,null,Hagarville,AR,110,43,2.72727%,3.896685789326842,49
72840,0,9.958780338284837,Hartman,AR,1259,571,9.45195%,3.7266214302435734,49
72841,0,null,Harvey,AR,112,57,6.25%,3.341210618870392,49
72842,0,10.03122091904568,Havana,AR,948,393,5.80169%,3.683720921734792,49
72843,0,9.825201634137583,Hector,AR,1415,629,10.53004%,3.8685694263245756,49
72845,0,9.723463354790857,Knoxville,AR,705,295,12.76596%,3.8908796517598994,49
72846,0,9.961048663060659,Lamar,AR,2588,1136,9.46677%,3.7205590641044735,49
72847,0,9.724659884996429,London,AR,1628,696,11.11794%,3.946289930346894,49
72851,0,null,New Blaine,AR,389,161,20.05141%,3.5869145557058353,49
72852,0,null,Oark,AR,214,94,7.94393%,3.6929118132153107,49
72853,0,10.032715950543913,Ola,AR,1385,604,7.07581%,3.620935674994242,49
72854,0,null,Ozone,AR,406,169,11.08374%,3.624428395818046,49
72855,0,9.941794386690715,Paris,AR,4445,1834,9.15636%,3.7669408156014645,49
72856,0,null,Pelsor,AR,367,155,7.62943%,3.683195078620482,49
72857,0,9.993648132244084,Plainview,AR,933,404,7.71704%,3.7234685443807836,49
72858,0,9.766407011987761,Pottsville,AR,1637,747,11.91203%,3.8806237686254232,49
72860,0,null,Rover,AR,342,155,6.72515%,3.8877495749686677,49
72863,0,9.316320695513415,Scranton,AR,1067,462,17.15089%,4.039136597959281,49
72865,0,9.943381116197804,Subiaco,AR,721,299,5.82524%,3.8899710382627437,49
72901,0,9.810714152383774,Fort Smith,AR,14453,5176,14.02477%,3.749833433450934,49
72903,0,8.65259782842244,Fort Smith,AR,16174,6459,28.00173%,4.194355946753242,49
72904,0,10.013417611908324,Fort Smith,AR,12454,5159,6.66453%,3.7100527102964986,49
72908,0,8.757940876678804,Fort Smith,AR,7851,3550,24.57012%,4.207675926096945,49
72916,0,9.18840146445743,Fort Smith,AR,3525,1593,18.60993%,4.078095085005186,49
72921,0,9.766292313358283,Alma,AR,7060,3324,11.16147%,3.9070418198969077,49
72923,0,9.64484634886876,Barling,AR,2803,1139,11.13093%,4.005124748430087,49
72926,0,null,Boles,AR,494,221,5.87045%,3.78533511396905,49
72927,0,9.96524094881161,Booneville,AR,5668,2397,8.75088%,3.7419283939537125,49
72928,0,null,Branch,AR,419,198,6.92124%,3.6589363505380925,49
72930,0,null,Cecil,AR,355,157,10.14085%,3.8163729678787197,49
72932,0,null,Cedarville,AR,439,189,10.02278%,3.913747717257267,49
72933,0,9.644975857384127,Charleston,AR,3268,1445,12.6377%,3.9566226874931347,49
72934,0,10.038499099192006,Chester,AR,507,216,2.16963%,3.803513537018628,49
72935,0,null,Dyer,AR,151,64,7.28477%,3.612220577321564,49
72936,0,9.417760962825156,Greenwood,AR,7835,3658,16.18379%,3.9980228876960933,49
72937,0,9.905635244593586,Hackett,AR,2211,936,5.33695%,3.9545697197637364,49
72938,0,9.924955459151368,Hartford,AR,978,439,10.22495%,3.7517077636730076,49
72940,0,9.802451008358355,Huntington,AR,1563,710,7.10173%,4.004886376053037,49
72941,0,9.436678814186912,Lavaca,AR,2856,1280,11.83473%,4.116509592923081,49
72943,0,10.001339952703633,Magazine,AR,1762,815,6.9807%,3.7340855842519085,49
72944,0,9.938661627543782,Mansfield,AR,1565,684,8.94569%,3.7801567399952662,49
72945,0,null,Midland,AR,145,66,7.58621%,3.5358593849055513,49
72946,0,9.841771710555475,Mountainburg,AR,2527,1126,11.15948%,3.827732722900703,49
72947,0,9.949893925350283,Mulberry,AR,2847,1223,6.14682%,3.8677496451244995,49
72948,0,null,Natural Dam,AR,339,147,8.55457%,3.7529348898345347,49
72949,0,9.798626911919953,Ozark,AR,6627,2797,11.45315%,3.8625972293002246,49
72950,0,null,Parks,AR,322,129,11.18012%,3.4983652288728355,49
72951,0,10.037143937348802,Ratcliff,AR,676,314,6.06509%,3.6463951412077362,49
72952,0,9.933774245141,Rudy,AR,1787,835,8.11416%,3.8200208680132057,49
72955,0,null,Uniontown,AR,303,147,5.28053%,3.854319949179797,49
72956,0,9.838308826511133,Van Buren,AR,18530,8237,9.85969%,3.879111308512143,49
72958,0,9.99241376173053,Waldron,AR,5056,2233,8.66297%,3.685854383197188,49
72959,0,9.884049858643653,Winslow,AR,1731,744,11.55401%,3.7573711667084124,49
73002,0,9.867393944887889,Alex,OK,783,350,11.49425%,3.783790235987707,49
73003,0,7.690743163541872,Edmond,OK,22286,10495,46.00197%,4.415351757746513,49
73004,0,9.879450974707886,Amber,OK,531,245,8.85122%,3.8672302210796317,49
73005,0,9.757131416174783,Anadarko,OK,5817,2554,17.25976%,3.681088684728402,49
73006,0,9.88837391472608,Apache,OK,2425,1056,10.96907%,3.775371091895874,49
73007,0,8.824236617346639,Arcadia,OK,1133,486,25.41924%,4.1409973644950036,49
73008,0,9.046055177668327,Bethany,OK,13380,5486,22.78774%,4.0536548506187415,49
73009,0,9.965569934832672,Binger,OK,895,377,9.49721%,3.710212772050329,49
73010,0,9.46591239050973,Blanchard,OK,7647,3541,12.90702%,4.069240235722521,49
73011,0,null,Bradley,OK,257,122,6.22568%,3.5358593849055513,49
73013,0,7.575584651557793,Edmond,OK,19754,8912,48.20796%,4.432670199282746,49
73014,0,9.527338498762017,Calumet,OK,933,425,15.11254%,3.962259361453081,49
73015,0,9.87189368094495,Carnegie,OK,2096,877,14.16985%,3.666419609540867,49
73016,0,9.272657678041044,Cashion,OK,835,392,15.32934%,4.119297953814803,49
73017,0,9.852088989450127,Cement,OK,1220,525,9.91803%,3.8619100667781736,49
73018,0,9.557540571952371,Chickasha,OK,12576,5215,17.72424%,3.8499886529081544,49
73020,0,8.922124823918258,Choctaw,OK,11404,5100,16.82743%,4.292473028957436,49
73021,0,null,Colony,OK,289,137,18.3391%,3.710212772050329,49
73022,0,null,Concho,OK,46,17,0%,3.5036116614262447,49
73024,0,null,Corn,OK,463,159,19.65443%,3.8353853439991634,49
73026,0,8.753213480544126,Norman,OK,6275,2790,21.30677%,4.290862921383129,49
73027,0,9.40137386937216,Coyle,OK,659,291,21.24431%,3.8383174753606664,49
73028,0,9.774801544908083,Crescent,OK,2217,948,12.31394%,3.857390668954793,49
73029,0,9.727406483331627,Cyril,OK,1233,513,13.30089%,3.8684328079671175,49
73030,0,9.749111847392573,Davis,OK,2723,1190,12.7433%,3.8687878933469495,49
73031,0,null,Dibble,OK,61,28,1.63934%,3.69001006473281,49
73032,0,null,Dougherty,OK,166,51,4.21687%,3.8055229518546536,49
73033,0,null,Eakly,OK,179,80,8.93855%,3.7365196716338054,49
73034,0,7.397561535524052,Edmond,OK,18376,8009,48.69395%,4.518729446154106,49
73036,0,9.598455841749233,El Reno,OK,11828,4340,13.43422%,3.9662308483896758,49
73038,0,9.838949031398556,Fort Cobb,OK,1451,636,13.09442%,3.7560882350573856,49
73040,0,9.873286043803006,Geary,OK,1269,513,13.31757%,3.701858115733366,49
73041,0,null,Gotebo,OK,305,125,5.90164%,3.9008463789817935,49
73042,0,9.846017325381577,Gracemont,OK,718,314,11.42061%,3.813289151534423,49
73043,0,null,Greenfield,OK,97,46,8.24742%,3.6483373683322418,49
73044,0,9.427385364828522,Guthrie,OK,11789,4873,15.48901%,4.014397808278191,49
73045,0,9.307194813340065,Harrah,OK,5838,2642,15.53614%,4.091996975462027,49
73047,0,9.805268145029668,Hinton,OK,2610,862,12.52874%,3.8153363186726725,49
73048,0,9.52039529527969,Hydro,OK,1416,569,19.98588%,3.793877329025555,49
73049,0,9.357897936333798,Jones,OK,3454,1425,15.37348%,4.064064548303259,49
73050,0,null,Langston,OK,250,90,35.6%,3.5670995980514997,49
73051,0,9.876886870738948,Lexington,OK,6517,1918,7.77965%,3.9084863588598093,49
73052,0,9.69873632077599,Lindsay,OK,4046,1784,12.65447%,3.9152607582449956,49
73053,0,null,Lookeba,OK,495,217,12.12121%,3.6745771622006758,49
73054,0,9.752141270041493,Luther,OK,2591,1096,9.37862%,3.979910039035044,49
73055,0,9.703083488191409,Marlow,OK,6359,2788,15.77292%,3.7980479352594525,49
73056,0,null,Marshall,OK,310,127,12.90323%,3.6502758305217213,49
73057,0,9.96439448743965,Maysville,OK,1720,729,8.83721%,3.740035626600709,49
73058,0,null,Meridian,OK,176,75,12.5%,3.3774328965615164,49
73059,0,9.706864211031315,Minco,OK,1761,781,11.47076%,3.948939913011965,49
73061,0,9.597845154707354,Morrison,OK,819,364,15.75092%,3.888365561865392,49
73062,0,9.737491998340946,Mountain View,OK,1128,480,13.91844%,3.8364577257636245,49
73063,0,null,Mulhall,OK,461,196,11.93059%,3.9333691467757417,49
73064,0,8.881002624255569,Mustang,OK,10117,4649,19.27449%,4.261187919555617,49
73065,0,8.785692444451245,Newcastle,OK,3578,1648,19.92733%,4.305385437382257,49
73066,0,null,Nicoma Park,OK,164,58,9.7561%,3.911395408530406,49
73067,0,9.679155795585109,Ninnekah,OK,1287,567,12.35431%,3.9397994435029386,49
73068,0,9.67614770909051,Noble,OK,6485,2957,11.78103%,3.961562793321399,49
73069,0,8.522180732927277,Norman,OK,13301,5022,36.80174%,4.053995372578669,49
73071,0,8.739696537843024,Norman,OK,16468,6934,32.17148%,4.007766000645274,49
73072,0,7.419979923661835,Norman,OK,20669,8729,53.35526%,4.418965539751312,49
73073,0,null,Orlando,OK,349,159,13.18052%,3.947653628065363,49
73074,0,9.812577677176286,Paoli,OK,728,334,10.85165%,3.8691975469803053,49
73075,0,9.70838466137744,Pauls Valley,OK,6105,2395,14.20147%,3.8526285641292817,49
73077,0,9.40640045488065,Perry,OK,4949,2106,16.52859%,3.9954037663668376,49
73078,0,8.411610428841172,Piedmont,OK,3092,1466,30.69211%,4.30158418044567,49
73079,0,null,Pocasset,OK,387,182,13.17829%,3.717259892454447,49
73080,0,9.61326893243235,Purcell,OK,5213,2224,15.59563%,3.8810554213192563,49
73082,0,10.000795735003125,Rush Springs,OK,2071,912,8.93288%,3.6518715309341236,49
73084,0,9.843365929194746,Spencer,OK,4234,1749,10.81719%,3.8389646668317203,49
73086,0,9.564231444538299,Sulphur,OK,5481,2303,15.83653%,3.9114476399371627,49
73089,0,9.325987795502144,Tuttle,OK,5213,2423,13.17859%,4.146432141082205,49
73090,0,null,Union City,OK,498,217,16.06426%,4.001998435269734,49
73092,0,9.823632327286663,Verden,OK,583,251,15.09434%,3.6915760649884652,49
73093,0,9.289428778295147,Washington,OK,1260,567,15.63492%,4.101129823516267,49
73095,0,9.800900963761027,Wayne,OK,1143,511,11.11111%,3.8723316215267642,49
73096,0,8.653994232908383,Weatherford,OK,6058,2803,34.56586%,4.005696391871317,49
73097,0,null,Wheatland,OK,15,6,0%,3.7871738131864574,49
73098,0,9.831722986306817,Wynnewood,OK,3010,1294,11.42857%,3.8286994382828983,49
73099,0,8.661812881026181,Yukon,OK,26550,12023,24.77213%,4.269581638798334,49
73102,0,10.044509570248016,Oklahoma City,OK,2761,107,8.47519%,3.4953547760525057,49
73103,0,8.432724034789787,Oklahoma City,OK,3120,926,38.75%,4.077319454045961,49
73104,0,9.811755961936536,Oklahoma City,OK,1168,422,25.5137%,3.120805559529803,49
73105,0,9.49822242443063,Oklahoma City,OK,3352,1352,19.21241%,3.8402019240375536,49
73106,0,9.642836819135377,Oklahoma City,OK,7766,2656,21.13057%,3.630338113883704,49
73107,0,9.62661352880094,Oklahoma City,OK,16526,5909,18.02614%,3.777587203949202,49
73108,0,10.076726318721697,Oklahoma City,OK,7936,3463,4.25907%,3.3423669825983082,49
73109,0,10.055994024250897,Oklahoma City,OK,12169,4493,5.49758%,3.565029615065375,49
73110,0,9.64510534912921,Oklahoma City,OK,21400,9185,15.07944%,3.8724949650546923,49
73111,0,10.007892611890918,Oklahoma City,OK,8207,3119,10.64945%,3.5465448552942433,49
73112,0,8.898092345579153,Oklahoma City,OK,21792,7347,28.9051%,3.9795680025840814,49
73114,0,9.698061122027077,Oklahoma City,OK,9314,4036,19.73373%,3.6371086773287544,49
73115,0,9.743436164387901,Oklahoma City,OK,13697,6021,12.594%,3.879300413678429,49
73116,0,7.5251007461258,Oklahoma City,OK,7459,2631,48.96099%,4.4488991097083455,49
73117,0,10.065563884101888,Oklahoma City,OK,3430,1272,7.72595%,3.345136953051042,49
73118,0,8.528330935826693,Oklahoma City,OK,9883,3354,39.0772%,3.977512574176535,49
73119,0,10.041247492240613,Oklahoma City,OK,17278,7188,5.6951%,3.6459515979894417,49
73120,0,8.063062911326792,Oklahoma City,OK,24455,9273,42.46575%,4.260468278329194,49
73121,0,8.760139370026627,Oklahoma City,OK,2165,867,27.94457%,4.114888254730895,49
73122,0,9.009325172734973,Oklahoma City,OK,8825,3712,25.25779%,4.004600363565521,49
73127,0,9.634758073001034,Oklahoma City,OK,15155,6533,16.29825%,3.837162596418646,49
73128,0,9.492356422801336,Oklahoma City,OK,1307,550,14.07804%,4.017697471798289,49
73129,0,10.068154174091362,Oklahoma City,OK,11149,4971,4.21562%,3.5007355804809506,49
73130,0,8.984192311641674,Oklahoma City,OK,11618,5294,20.85557%,4.149839658330571,49
73131,0,7.323170717943469,Oklahoma City,OK,1752,681,50.28539%,4.523039859086437,49
73132,0,8.510772623613315,Oklahoma City,OK,15669,6806,32.58664%,4.181595382765057,49
73134,0,7.469083884921234,Oklahoma City,OK,2516,756,49.5628%,4.466342277267655,49
73135,0,9.2557916348801,Oklahoma City,OK,9151,4267,18.95968%,4.023445589563691,49
73139,0,9.33282345619073,Oklahoma City,OK,10604,4386,18.62505%,3.9812042325084023,49
73141,0,9.902136640465171,Oklahoma City,OK,1809,782,9.45274%,3.813981639327704,49
73142,0,7.874358824729881,Oklahoma City,OK,5247,2134,44.80655%,4.333177718778601,49
73145,0,9.363404747703019,Oklahoma City,OK,1197,723,23.39181%,3.7882104034163606,49
73149,0,10.00129461253904,Oklahoma City,OK,3216,1376,7.61816%,3.70748896797248,49
73150,0,8.504310565585223,Oklahoma City,OK,3175,1374,24.37795%,4.3811797761904385,49
73151,0,6.68586094706836,Oklahoma City,OK,622,280,57.55627%,4.710844652358235,49
73159,0,9.37864751738456,Oklahoma City,OK,18342,7958,15.71257%,4.040356411899709,49
73160,0,9.18132342290569,Oklahoma City,OK,24745,11435,16.86805%,4.132747312730002,49
73162,0,7.716015266642587,Oklahoma City,OK,17122,7241,41.64233%,4.488406792819579,49
73165,0,9.075207697984686,Oklahoma City,OK,3322,1441,14.65984%,4.253950051772322,49
73169,0,9.218209330354878,Oklahoma City,OK,1124,484,16.63701%,4.116701277996828,49
73170,0,8.212297138229768,Oklahoma City,OK,14122,6509,29.59921%,4.451357482373771,49
73173,0,null,Oklahoma City,OK,325,142,28%,4.349959175883159,49
73179,0,9.385301574363845,Oklahoma City,OK,2585,418,7.5822%,4.256955212513395,49
73401,0,9.433643910491758,Ardmore,OK,21998,9143,17.44704%,3.9470982147648157,49
73425,0,null,Countyline,OK,81,32,2.46914%,3.487069220736119,49
73430,0,9.504724932487637,Burneyville,OK,860,405,15%,3.9806917977404477,49
73432,0,9.822548610030776,Coleman,OK,590,267,13.89831%,3.742610250378613,49
73433,0,9.952515783603483,Elmore City,OK,1838,764,9.95647%,3.715001288782126,49
73434,0,null,Foster,OK,223,92,8.96861%,3.79945367973464,49
73435,0,null,Fox,OK,152,71,18.42105%,3.8353853439991634,49
73437,0,null,Graham,OK,77,36,2.5974%,3.5670995980514997,49
73438,0,9.969322108457675,Healdton,OK,2368,1013,9.7973%,3.6896506566607914,49
73439,0,9.901435448409996,Kingston,OK,4459,1892,10.92173%,3.75761532591263,49
73440,0,null,Lebanon,OK,256,115,7.03125%,3.947249791925459,49
73441,0,null,Leon,OK,216,100,6.94444%,3.774741274783479,49
73442,0,null,Loco,OK,406,188,7.14286%,3.7365196716338054,49
73443,0,9.932463660772646,Lone Grove,OK,2136,985,7.81835%,3.8331239435423936,49
73444,0,null,Hennepin,OK,90,46,11.11111%,3.7201789734377364,49
73446,0,9.92485757827232,Madill,OK,4363,1799,12.23928%,3.6668541685419007,49
73447,0,9.80311457838934,Mannsville,OK,748,336,11.76471%,3.845834056416786,49
73448,0,9.80493712880685,Marietta,OK,3396,1449,10.83628%,3.8778672835229138,49
73449,0,9.735305559295893,Mead,OK,1702,706,14.10106%,3.8321612813760857,49
73450,0,9.832850472936688,Milburn,OK,756,322,14.94709%,3.6859200794812845,49
73453,0,null,Overbrook,OK,421,188,16.15202%,4.049857177804695,49
73455,0,null,Ravia,OK,428,184,1.86916%,3.5036116614262447,49
73456,0,9.95546311412647,Ringling,OK,1411,593,11.41035%,3.647315517756227,49
73458,0,9.900182095527402,Springer,OK,640,292,12.5%,3.6940833901204453,49
73459,0,9.905784911584812,Thackerville,OK,837,355,4.77897%,3.97257703651782,49
73460,0,9.777697546477828,Tishomingo,OK,2866,1202,15.94557%,3.7119392710039896,49
73461,0,null,Wapanucka,OK,460,206,13.04348%,3.6859200794812845,49
73463,0,10.017887092844624,Wilson,OK,2153,913,7.01347%,3.6797700895494727,49
73481,0,9.89802264710506,Ratliff City,OK,617,271,9.72447%,3.8100509646218588,49
73487,0,null,Tatums,OK,191,68,3.66492%,3.0715537767744534,49
73488,0,null,Tussy,OK,29,13,27.58621%,4.369463928287172,49
73491,0,9.918917890191485,Velma,OK,717,307,9.7629%,3.778424639132366,49
73501,0,9.647045715820404,Lawton,OK,14338,5379,14.71614%,3.8836416377384033,49
73503,0,9.316230747233615,Fort Sill,OK,4154,1398,21.71401%,3.890184879910344,49
73505,0,9.18266080286944,Lawton,OK,27642,12864,21.97019%,3.9800322466427507,49
73507,0,9.41311793733752,Lawton,OK,10928,4824,20.18668%,3.866929191331791,49
73520,0,null,Addington,OK,130,51,5.38462%,4.053019142393476,49
73521,0,9.35036314989601,Altus,OK,13889,6157,19.73504%,3.9308828354894736,49
73526,0,9.721485944553093,Blair,OK,1445,673,12.80277%,3.8910932992170815,49
73527,0,9.48417703760591,Cache,OK,2532,1193,15.7188%,3.970581305636457,49
73528,0,null,Chattanooga,OK,381,159,15.2231%,3.976409765050521,49
73529,0,9.923192135810464,Comanche,OK,3198,1404,9.59975%,3.7794401913321507,49
73530,0,null,Davidson,OK,398,159,7.53769%,3.854319949179797,49
73531,0,null,Devol,OK,298,129,19.12752%,4.125633420451432,49
73532,0,null,Duke,OK,411,187,17.03163%,3.97257703651782,49
73533,0,9.41727323724241,Duncan,OK,18417,8028,18.58609%,3.9193449345628637,49
73537,0,null,Eldorado,OK,478,195,12.76151%,3.676300165577834,49
73538,0,9.17076759685636,Elgin,OK,2452,1103,19.82055%,4.055378483313435,49
73539,0,null,Elmer,OK,100,57,23%,3.841241034456733,49
73540,0,null,Faxon,OK,287,123,12.89199%,4.002882386013149,49
73541,0,9.421654227536814,Fletcher,OK,1611,738,17.87709%,3.940867183454581,49
73542,0,9.940831505676549,Frederick,OK,3645,1452,11.4952%,3.6705568660191963,49
73543,0,9.92162212273161,Geronimo,OK,899,417,9.67742%,3.7787233573773467,49
73544,0,null,Gould,OK,171,68,19.88304%,3.612220577321564,49
73546,0,9.942323576321327,Grandfield,OK,889,374,12.93588%,3.6031442624532892,49
73547,0,9.834030287520907,Granite,OK,1638,398,12.45421%,3.7871738131864574,49
73548,0,null,Hastings,OK,464,216,9.69828%,3.5262899338894007,49
73549,0,null,Headrick,OK,255,122,7.45098%,4.0371078511993606,49
73550,0,10.00310661756484,Hollis,OK,1886,760,9.54401%,3.6167632278859796,49
73551,0,null,Hollister,OK,40,17,5%,3.5670995980514997,49
73552,0,9.624302610338294,Indiahoma,OK,684,317,13.45029%,3.9452784617625096,49
73553,0,null,Loveland,OK,53,21,47.16981%,3.7001786273453248,49
73554,0,9.903787507545125,Mangum,OK,2424,959,13.16007%,3.6594079030658957,49
73555,0,null,Manitou,OK,171,77,4.67836%,3.7871738131864574,49
73556,0,null,Martha,OK,203,91,14.77832%,3.916068610919394,49
73557,0,null,Medicine Park,OK,274,129,9.48905%,3.7365196716338054,49
73559,0,null,Mountain Park,OK,361,145,8.58726%,3.4488688250586965,49
73560,0,9.864538802397552,Olustee,OK,542,268,13.65314%,3.7001786273453248,49
73561,0,null,Oscar,OK,10,4,0%,3.8925343288442837,49
73562,0,9.840920420267299,Randlett,OK,560,258,12.32143%,3.7843253065324975,49
73564,0,null,Roosevelt,OK,467,180,18.20128%,3.7289795881555965,49
73565,0,9.933240510685476,Ryan,OK,777,311,11.32561%,3.6915760649884652,49
73566,0,9.627404615927698,Snyder,OK,1138,478,16.43234%,3.8377260923492886,49
73567,0,9.895556182209848,Sterling,OK,525,245,11.80952%,3.7300153993465086,49
73568,0,10.035348801246425,Temple,OK,949,370,8.74605%,3.527404685173094,49
73569,0,null,Terral,OK,373,143,7.5067%,3.4091076792664072,49
73570,0,9.740144754339955,Tipton,OK,823,353,16.52491%,3.731645557629058,49
73571,0,null,Vinson,OK,94,30,39.3617%,4.128923106908514,49
73572,0,9.627075072342578,Walters,OK,2580,1053,15.85271%,3.85940483377818,49
73573,0,9.920737905942655,Waurika,OK,1916,706,10.96033%,3.7275966751517173,49
73601,0,9.817820725779036,Clinton,OK,6362,2658,14.17793%,3.7362703063696188,49
73620,0,9.656627474604603,Arapaho,OK,653,286,13.16998%,3.9289049009486425,49
73622,0,null,Bessie,OK,223,87,8.07175%,3.804125719331683,49
73624,0,9.681468368883628,Burns Flat,OK,1060,514,14.90566%,3.8489306913621517,49
73625,0,null,Butler,OK,388,172,5.92784%,3.79945367973464,49
73626,0,9.789590705856016,Canute,OK,615,290,11.54472%,3.86892446320515,49
73627,0,null,Carter,OK,338,142,15.97633%,3.7900142288919247,49
73628,0,9.559728833863941,Cheyenne,OK,1114,441,16.96589%,3.8757272105279026,49
73632,0,9.604002767965195,Cordell,OK,2442,990,16.62572%,3.8517123343240285,49
